date,time,profile_name,tutorial_entered_at,play_entered_at,play_ended_at,total_game_time_s,score_a,score_b,a_joint1_distance_rad,a_joint2_distance_rad,a_joint3_distance_rad,a_joint4_distance_rad,a_joint5_distance_rad,a_joint6_distance_rad,b_joint1_distance_rad,b_joint2_distance_rad,b_joint3_distance_rad,b_joint4_distance_rad,b_joint5_distance_rad,b_joint6_distance_rad
2026-07-16,16-25-27,two_teams_slower1,2026-07-16T16:25:27.787638+08:00,2026-07-16T16:25:33.696245+08:00,2026-07-16T16:30:33.792420+08:00,306.005,65,12,1.324752,3.282722,2.067321,2.004979,4.820572,3.889326,2.991904,0.509837,0.350044,0.342041,0.390334,0.245155
2026-07-16,16-31-25,two_teams_slower1,2026-07-16T16:31:25.524140+08:00,2026-07-16T16:32:55.550971+08:00,2026-07-16T16:37:55.681496+08:00,390.157,84,59,4.378335,9.936861,8.725406,22.053252,14.087112,8.642077,6.656403,8.061189,7.423235,17.913757,13.872608,10.672082
2026-07-16,16-42-52,two_teams_slower1,2026-07-16T16:42:52.842704+08:00,2026-07-16T16:44:22.867765+08:00,2026-07-16T16:49:23.069275+08:00,390.227,13,0,5.815310,4.982655,2.448063,8.278506,9.308266,8.597148,2.809357,2.101236,1.848309,2.930739,6.426138,5.579763
2026-07-16,16-50-17,two_teams_slower1,2026-07-16T16:50:17.488564+08:00,2026-07-16T16:51:47.499067+08:00,2026-07-16T16:56:47.651915+08:00,390.163,90,106,13.648032,13.791917,19.338637,16.251307,37.957913,18.920606,10.301303,11.553543,10.965764,18.664819,20.149444,17.257231
2026-07-16,16-57-48,two_teams_slower1,2026-07-16T16:57:48.373917+08:00,2026-07-16T16:59:18.381747+08:00,2026-07-16T17:04:18.564626+08:00,390.191,160,83,6.314962,8.235061,12.907073,9.017974,19.180229,24.754471,6.367674,9.565661,17.111814,18.055002,16.510178,14.639215
2026-07-16,17-05-27,two_teams_slower1,2026-07-16T17:05:27.492651+08:00,2026-07-16T17:06:57.516662+08:00,2026-07-16T17:11:57.701941+08:00,390.209,56,241,16.751470,7.486868,10.269823,17.810467,24.019448,23.381006,9.090998,11.744072,11.844492,17.107577,15.663853,10.546185
2026-07-16,17-13-01,two_teams_slower1,2026-07-16T17:13:01.023033+08:00,2026-07-16T17:14:31.033292+08:00,2026-07-16T17:19:31.201813+08:00,390.179,20,0,3.095402,3.733563,9.676048,22.095579,20.816687,13.630694,5.622569,4.907064,10.848022,12.817841,5.812014,20.592175
2026-07-16,17-21-28,two_teams_slower1,2026-07-16T17:21:28.804655+08:00,2026-07-16T17:22:30.313994+08:00,2026-07-16T17:27:30.479104+08:00,361.674,61,64,3.305371,3.613841,4.731934,12.217749,7.498844,16.263554,3.437011,6.554083,11.308008,10.994625,4.193993,3.999882
2026-07-16,17-28-28,two_teams_slower1,2026-07-16T17:28:28.116158+08:00,2026-07-16T17:29:20.526937+08:00,2026-07-16T17:34:20.638735+08:00,352.523,29,280,13.196998,11.628610,10.018333,8.049792,14.457873,16.971601,3.034471,19.525936,26.635362,33.579095,4.008038,3.675176
2026-07-16,17-35-28,two_teams_slower1,2026-07-16T17:35:28.357210+08:00,2026-07-16T17:36:58.381753+08:00,2026-07-16T17:41:58.512583+08:00,390.155,270,133,10.126805,15.627383,21.359668,20.985321,4.405083,3.456345,4.077685,12.017351,10.385661,48.307516,31.212503,41.745045
2026-07-16,17-42-56,two_teams_slower1,2026-07-16T17:42:56.100383+08:00,2026-07-16T17:44:26.107152+08:00,2026-07-16T17:49:26.254604+08:00,390.154,48,128,7.839982,7.138800,8.486447,22.498992,13.335823,15.840912,4.969360,9.758782,13.894350,14.537326,13.885454,14.635972
2026-07-16,17-50-33,two_teams_slower1,2026-07-16T17:50:33.367526+08:00,2026-07-16T17:52:03.390200+08:00,2026-07-16T17:57:03.558124+08:00,390.191,9,0,2.322709,3.029561,4.793472,17.246094,9.687124,6.157268,13.005089,4.683838,6.734464,4.880213,9.570343,4.852394
2026-07-16,17-58-17,two_teams_slower1,2026-07-16T17:58:17.362880+08:00,2026-07-16T17:59:47.389267+08:00,2026-07-16T18:04:47.611505+08:00,390.249,8,15,5.674627,4.426271,6.975461,12.281621,6.478487,20.059658,7.546811,3.792161,4.493443,5.546645,8.242237,6.505915
2026-07-16,18-05-45,two_teams_slower1,2026-07-16T18:05:45.165153+08:00,2026-07-16T18:07:15.191696+08:00,2026-07-16T18:12:15.349021+08:00,390.184,11,0,4.481801,5.085425,10.355697,19.061795,18.065232,15.221675,5.313626,3.705729,4.462516,8.531384,6.945145,7.739274
2026-07-16,18-13-31,two_teams_slower1,2026-07-16T18:13:31.599679+08:00,2026-07-16T18:15:01.624995+08:00,2026-07-16T18:20:01.747550+08:00,390.148,43,5,6.374982,4.579937,6.154171,8.963350,9.627340,12.020020,7.292424,6.053558,6.582950,13.452252,7.220100,4.717605
2026-07-16,18-21-02,two_teams_slower1,2026-07-16T18:21:02.932103+08:00,2026-07-16T18:22:27.775497+08:00,2026-07-16T18:27:27.896435+08:00,384.964,38,0,10.733623,8.615201,6.953509,11.490461,3.952204,3.476190,10.024669,4.496297,4.631388,7.908228,5.587394,5.396072
2026-07-16,18-28-24,two_teams_slower1,2026-07-16T18:28:24.799009+08:00,2026-07-16T18:28:26.727412+08:00,2026-07-16T18:33:26.855524+08:00,302.057,287,248,13.580596,7.976783,7.863022,16.556293,4.108370,3.464741,6.617507,10.330770,12.101218,14.745668,6.966159,9.736960
2026-07-16,18-34-32,two_teams_slower1,2026-07-16T18:34:32.055023+08:00,2026-07-16T18:34:38.313813+08:00,2026-07-16T18:39:38.444556+08:00,306.390,209,58,8.190005,12.618537,15.758456,24.047842,5.063308,3.531082,8.636891,4.287694,8.134293,6.723007,4.913071,9.343067
2026-07-16,18-40-53,two_teams_slower1,2026-07-16T18:40:53.864035+08:00,2026-07-16T18:41:23.375271+08:00,2026-07-16T18:45:05.874659+08:00,252.011,34,5,6.706200,3.125646,4.091447,7.021235,5.144299,4.619082,3.317076,5.283759,7.557467,5.014593,9.012767,7.988762
2026-07-17,11-07-06,two_teams_slower1,2026-07-17T11:07:06.793299+08:00,2026-07-17T11:08:36.792553+08:00,2026-07-17T11:13:36.905218+08:00,390.112,0,0,0.487370,0.373467,0.401742,0.410027,0.376312,0.279284,0.440013,0.427300,0.542753,0.416617,0.495874,0.309731
2026-07-17,11-19-54,two_teams_slower1,2026-07-17T11:19:54.646511+08:00,2026-07-17T11:21:24.679317+08:00,2026-07-17T11:26:24.755414+08:00,390.109,5,0,7.912559,3.310359,9.265156,11.946773,6.204369,6.860205,0.377326,0.405622,0.429694,0.390928,0.459849,0.310442
2026-07-17,11-27-24,two_teams_slower1,2026-07-17T11:27:24.288853+08:00,2026-07-17T11:27:25.316761+08:00,2026-07-17T11:32:34.886510+08:00,310.598,103,14,3.227836,6.825602,5.470655,8.047128,8.712665,9.612067,8.379914,5.209267,4.995080,13.637001,5.172466,4.974727
2026-07-17,11-33-34,two_teams_slower1,2026-07-17T11:33:34.219343+08:00,2026-07-17T11:35:04.226199+08:00,2026-07-17T11:40:04.296484+08:00,390.077,24,0,3.358159,6.255638,6.920692,9.487137,8.112288,33.807784,5.399681,6.075882,7.880754,8.753336,7.161986,13.932124
2026-07-17,11-41-33,two_teams_slower1,2026-07-17T11:41:33.800881+08:00,2026-07-17T11:41:37.910752+08:00,2026-07-17T11:46:38.041594+08:00,304.241,32,20,3.753292,6.617437,7.934190,7.979806,7.512152,15.342397,5.494620,6.184715,6.525764,12.923347,4.291471,11.129954
2026-07-17,11-47-45,two_teams_slower1,2026-07-17T11:47:45.777761+08:00,2026-07-17T11:47:48.236579+08:00,2026-07-17T11:52:48.363085+08:00,302.585,94,15,4.893010,4.337224,5.814804,7.367905,9.460970,7.081205,4.651414,8.591956,1.934701,6.745866,6.255424,5.771521
2026-07-17,11-53-49,two_teams_slower1,2026-07-17T11:53:49.226620+08:00,2026-07-17T11:55:19.251493+08:00,2026-07-17T12:00:19.463712+08:00,390.237,6,0,21.566194,14.577886,11.732049,15.102295,6.853566,6.637193,30.560725,20.285261,7.200380,13.579165,27.494756,21.513323
2026-07-17,12-01-14,two_teams_slower1,2026-07-17T12:01:14.732824+08:00,2026-07-17T12:02:44.755323+08:00,2026-07-17T12:07:44.872658+08:00,390.140,66,0,5.859838,10.022063,12.826533,23.593354,8.066003,5.690396,13.990747,18.709624,12.985339,32.796032,35.995059,21.559702
2026-07-17,12-08-44,two_teams_slower1,2026-07-17T12:08:44.212803+08:00,2026-07-17T12:10:14.236618+08:00,2026-07-17T12:15:14.325013+08:00,390.112,70,0,11.954326,10.373573,9.221952,14.418841,5.521896,4.939464,6.977553,8.821623,17.264748,22.476582,22.225476,28.571838
2026-07-17,12-16-19,two_teams_slower1,2026-07-17T12:16:19.958591+08:00,2026-07-17T12:16:21.634868+08:00,2026-07-17T12:21:21.719646+08:00,301.761,215,16,8.267830,7.228333,10.569178,27.379155,3.956957,4.320995,7.087433,6.386075,7.538844,11.654446,10.008299,7.852896
2026-07-17,12-22-26,two_teams_slower1,2026-07-17T12:22:26.001491+08:00,2026-07-17T12:22:29.410746+08:00,2026-07-17T12:28:00.732069+08:00,334.731,184,16,6.303814,11.417682,12.888430,24.432393,7.431552,14.006255,7.584281,12.783263,6.091863,10.956141,16.231399,21.521923
2026-07-17,12-29-06,two_teams_slower1,2026-07-17T12:29:06.838051+08:00,2026-07-17T12:29:07.880674+08:00,2026-07-17T12:34:17.364397+08:00,310.526,125,110,24.221358,15.582436,9.286382,31.433926,14.116111,8.493638,16.435780,10.658504,8.529299,16.750092,24.214226,24.187619
2026-07-17,12-35-24,two_teams_slower1,2026-07-17T12:35:24.013292+08:00,2026-07-17T12:35:29.055433+08:00,2026-07-17T12:40:29.120557+08:00,305.107,111,15,16.292464,16.722266,9.393137,29.666829,19.498089,3.471409,7.921578,4.543152,4.833803,5.824975,5.754711,8.713731
2026-07-17,12-41-52,two_teams_slower1,2026-07-17T12:41:52.302446+08:00,2026-07-17T12:41:55.479420+08:00,2026-07-17T12:46:55.579269+08:00,303.277,67,48,9.118193,8.200948,6.520413,11.099060,4.473569,4.611593,3.807106,6.417021,9.669549,11.535050,3.606237,3.418558
2026-07-17,12-47-52,two_teams_slower1,2026-07-17T12:47:52.080724+08:00,2026-07-17T12:47:55.190756+08:00,2026-07-17T12:52:55.316639+08:00,303.236,147,18,10.430759,9.925088,14.798710,21.179442,9.450846,8.904129,5.885230,4.978926,4.895240,7.426279,8.684808,17.102416
2026-07-17,12-53-59,two_teams_slower1,2026-07-17T12:53:59.081794+08:00,2026-07-17T12:55:29.092565+08:00,2026-07-17T13:00:29.178789+08:00,390.097,0,7,3.408433,5.123233,1.372668,4.344760,4.757114,11.067353,10.589145,5.163589,10.593560,15.109417,20.693979,31.143671
2026-07-17,13-01-32,two_teams_slower1,2026-07-17T13:01:32.909954+08:00,2026-07-17T13:03:02.936713+08:00,2026-07-17T13:08:03.077090+08:00,390.167,5,0,3.322219,1.450764,2.552973,2.826453,8.731690,24.057754,6.627644,2.690563,3.186115,6.997483,10.591664,10.409896
2026-07-17,13-09-03,two_teams_slower1,2026-07-17T13:09:03.910765+08:00,2026-07-17T13:10:33.921884+08:00,2026-07-17T13:35:05.770117+08:00,1561.859,102,0,7.662991,12.570152,13.263304,20.730427,12.587093,24.775139,3.570133,6.331443,8.452299,11.907448,10.065935,17.117208
2026-07-17,13-36-35,two_teams_slower1,2026-07-17T13:36:35.821811+08:00,2026-07-17T13:37:20.180325+08:00,2026-07-17T13:42:34.111550+08:00,358.290,70,8,4.338560,8.113822,11.049276,13.857179,4.311129,5.890020,4.811064,3.737923,4.947401,23.708238,12.828309,5.461392
2026-07-17,13-43-29,two_teams_slower1,2026-07-17T13:43:29.377364+08:00,2026-07-17T13:43:36.218562+08:00,2026-07-17T13:48:36.312924+08:00,306.936,113,106,5.297862,11.877737,12.982024,23.224723,29.461217,25.635574,14.360112,8.450725,12.901133,16.139094,6.500951,5.580187
2026-07-17,13-49-36,two_teams_slower1,2026-07-17T13:49:36.787102+08:00,2026-07-17T13:49:50.764458+08:00,2026-07-17T13:54:57.606969+08:00,320.820,130,88,10.498798,13.297761,19.289238,34.520994,27.787510,26.527862,10.018153,13.393972,13.824249,11.980073,14.818623,6.141317
2026-07-17,13-56-12,two_teams_slower1,2026-07-17T13:56:12.150960+08:00,2026-07-17T13:56:12.641342+08:00,2026-07-17T14:01:12.753244+08:00,300.602,148,70,9.724786,9.641604,12.297884,25.701134,3.916473,3.477440,13.183272,7.145571,15.065490,21.203667,9.453099,4.870366
2026-07-17,14-02-07,two_teams_slower1,2026-07-17T14:02:07.229194+08:00,2026-07-17T14:02:07.538557+08:00,2026-07-17T14:07:07.649821+08:00,300.421,217,116,12.626571,10.237958,17.000588,40.482984,7.103097,4.880290,6.166970,14.230225,27.491508,25.940323,26.701803,53.561047
2026-07-17,14-08-11,two_teams_slower1,2026-07-17T14:08:11.175251+08:00,2026-07-17T14:08:21.234903+08:00,2026-07-17T14:13:35.830233+08:00,324.655,110,37,4.370473,6.722249,10.343304,11.646911,10.409998,31.346110,17.836068,12.537227,8.397424,17.026910,21.002662,27.566718
2026-07-17,14-14-41,two_teams_slower1,2026-07-17T14:14:41.603243+08:00,2026-07-17T14:14:48.562727+08:00,2026-07-17T14:19:42.039721+08:00,300.436,108,86,7.626761,7.129732,11.406848,17.114565,10.534655,13.407031,15.369207,6.996586,6.384858,9.135803,15.031882,15.738990
2026-07-17,14-20-40,two_teams_slower1,2026-07-17T14:20:40.179912+08:00,2026-07-17T14:22:10.202865+08:00,2026-07-17T14:27:10.289189+08:00,390.109,0,0,9.123145,5.346811,4.847680,3.918664,13.075254,10.485583,1.340462,1.378607,1.044287,1.895869,3.659653,0.310958
2026-07-17,14-28-30,two_teams_slower1,2026-07-17T14:28:30.982459+08:00,2026-07-17T14:28:34.410538+08:00,2026-07-17T14:33:34.497008+08:00,303.515,156,14,11.089334,10.748946,12.052055,32.067882,13.403341,12.038765,1.880647,1.648733,0.909718,1.947262,4.233693,0.246682
2026-07-17,14-55-18,two_teams_slower1,2026-07-17T14:55:18.140701+08:00,2026-07-17T14:56:48.156758+08:00,2026-07-17T15:01:48.241755+08:00,390.101,0,0,0.480528,0.369669,0.350575,0.394147,0.372820,0.297215,3.797202,4.680064,4.660702,4.661842,3.198624,0.317564
2026-07-17,15-03-27,two_teams_slower1,2026-07-17T15:03:27.683778+08:00,2026-07-17T15:03:51.935572+08:00,2026-07-17T15:08:52.026387+08:00,324.343,105,111,12.748950,6.379589,7.033778,26.013681,17.791662,20.297255,7.192043,5.469535,14.377797,16.294164,22.563176,22.928047
2026-07-17,15-10-23,two_teams_slower1,2026-07-17T15:10:23.568571+08:00,2026-07-17T15:11:10.428783+08:00,2026-07-17T15:16:10.532101+08:00,346.964,5,22,13.328894,7.579269,6.083920,22.500058,16.570213,40.875156,10.604981,9.962829,8.415859,13.523947,41.582534,28.424171
2026-07-17,15-17-12,two_teams_slower1,2026-07-17T15:17:12.011399+08:00,2026-07-17T15:17:20.270134+08:00,2026-07-17T15:22:20.359218+08:00,308.348,130,35,9.035018,10.714934,23.949496,18.279362,21.670952,47.848133,12.869583,11.208146,10.495537,20.613476,13.262359,40.350062
2026-07-17,15-23-20,two_teams_slower1,2026-07-17T15:23:20.415723+08:00,2026-07-17T15:23:23.772893+08:00,2026-07-17T15:28:23.850043+08:00,303.434,95,113,12.680143,8.264389,24.411910,22.111487,14.485238,7.915331,8.074119,5.876930,10.395312,27.679659,3.650436,12.988993
2026-07-17,15-29-31,two_teams_slower1,2026-07-17T15:29:31.705316+08:00,2026-07-17T15:29:39.631693+08:00,2026-07-17T15:34:39.801322+08:00,308.096,204,60,16.551057,9.218640,28.152818,16.705150,18.495899,29.321514,10.969920,8.936951,11.158920,9.726653,11.023764,23.125630
2026-07-17,15-35-48,two_teams_slower1,2026-07-17T15:35:48.989195+08:00,2026-07-17T15:36:06.281372+08:00,2026-07-17T15:41:06.425365+08:00,317.436,368,144,10.335541,9.763369,16.122315,20.280148,12.055192,15.648773,10.664200,16.515009,13.137489,21.764509,4.205697,3.418214
2026-07-17,15-42-08,two_teams_slower1,2026-07-17T15:42:08.264569+08:00,2026-07-17T15:42:11.956826+08:00,2026-07-17T15:47:12.032507+08:00,303.768,120,30,14.392765,7.961990,14.020428,22.733786,4.687216,3.841740,11.310411,12.758365,17.317503,35.882747,32.008743,26.811613
2026-07-17,15-48-11,two_teams_slower1,2026-07-17T15:48:11.201108+08:00,2026-07-17T15:48:16.729466+08:00,2026-07-17T15:53:16.891410+08:00,305.690,127,94,3.484016,26.064173,26.746496,25.633894,23.376333,5.685432,4.795076,8.748144,14.178171,24.247574,30.551250,25.095625
2026-07-17,15-54-15,two_teams_slower1,2026-07-17T15:54:15.957335+08:00,2026-07-17T15:54:24.232513+08:00,2026-07-17T15:59:24.307874+08:00,308.351,102,38,6.430232,14.638340,14.567447,10.850402,15.130555,9.474185,3.476565,6.548066,11.162547,17.159350,25.077326,42.391514
2026-07-17,16-00-23,two_teams_slower1,2026-07-17T16:00:23.035685+08:00,2026-07-17T16:01:53.059339+08:00,2026-07-17T16:06:53.124056+08:00,390.088,116,0,3.873181,8.018681,7.914967,15.103718,12.064856,23.092483,3.378297,1.408091,1.718891,0.487934,0.495441,0.310098
2026-07-17,16-08-13,two_teams_slower1,2026-07-17T16:08:13.462603+08:00,2026-07-17T16:09:43.487858+08:00,2026-07-17T16:14:43.612251+08:00,390.150,92,4,7.224003,11.643083,16.622692,41.135656,3.736986,33.713559,11.634981,10.502690,10.868278,5.379875,16.113418,11.811496
2026-07-17,16-15-52,two_teams_slower1,2026-07-17T16:15:52.067123+08:00,2026-07-17T16:15:57.275116+08:00,2026-07-17T16:20:57.357198+08:00,305.290,127,186,5.400652,9.704599,16.482468,12.781559,8.122875,36.351565,3.154297,15.606888,26.532334,18.803512,7.980332,13.215248
2026-07-17,16-22-02,two_teams_slower1,2026-07-17T16:22:02.787639+08:00,2026-07-17T16:22:05.895664+08:00,2026-07-17T16:27:06.032527+08:00,303.245,121,23,6.031504,7.986753,9.932130,13.664796,8.746092,11.792334,4.041063,14.116844,8.409111,10.940206,18.297791,4.720940
2026-07-17,16-28-15,two_teams_slower1,2026-07-17T16:28:15.055737+08:00,2026-07-17T16:28:29.130639+08:00,2026-07-17T16:33:29.217942+08:00,314.162,64,76,7.592029,4.994994,3.879865,15.961663,8.730918,15.311240,2.934877,6.299827,7.166245,6.780046,7.066827,9.895576
2026-07-17,16-34-29,two_teams_slower1,2026-07-17T16:34:29.720539+08:00,2026-07-17T16:34:31.846379+08:00,2026-07-17T16:39:31.933781+08:00,302.213,74,72,6.088050,9.784691,9.549956,28.058788,25.747787,41.177220,9.442913,6.374307,5.914217,17.264907,17.163654,12.033582
2026-07-17,16-40-31,two_teams_slower1,2026-07-17T16:40:31.699753+08:00,2026-07-17T16:40:36.524048+08:00,2026-07-17T16:47:16.060971+08:00,404.361,118,75,7.559218,8.848630,23.615788,32.548472,21.938772,17.257708,4.414223,8.461410,5.145407,10.192116,21.536797,16.805441
2026-07-17,16-48-22,two_teams_slower1,2026-07-17T16:48:22.346974+08:00,2026-07-17T16:48:42.722073+08:00,2026-07-17T16:53:42.843763+08:00,320.497,91,58,9.003133,18.626220,14.235825,22.818049,13.051727,14.037541,10.682626,16.331239,20.570448,20.641323,20.995902,29.227498
2026-07-17,16-54-48,two_teams_slower1,2026-07-17T16:54:48.781617+08:00,2026-07-17T16:54:53.705779+08:00,2026-07-17T16:59:53.803865+08:00,305.022,209,41,2.770449,20.978748,22.218939,38.018726,7.536385,12.946718,7.041871,15.424034,6.858139,29.483715,3.731412,3.791420
2026-07-17,17-00-57,two_teams_slower1,2026-07-17T17:00:57.147115+08:00,2026-07-17T17:00:58.072247+08:00,2026-07-17T17:10:39.517450+08:00,582.370,86,20,4.180618,5.221484,6.004731,5.701578,4.127693,3.860808,3.116851,3.967768,3.151751,4.635555,4.857153,5.964610
2026-07-17,17-11-53,two_teams_slower1,2026-07-17T17:11:53.354608+08:00,2026-07-17T17:13:23.357481+08:00,2026-07-17T17:18:23.463588+08:00,390.109,8,0,2.655386,4.184472,6.754630,5.169011,6.641090,20.955762,4.542748,2.712020,3.443103,5.841301,7.264401,16.620875
2026-07-17,17-20-15,two_teams_slower1,2026-07-17T17:20:15.090323+08:00,2026-07-17T17:21:45.099796+08:00,2026-07-17T17:25:46.219961+08:00,331.130,56,45,7.701954,6.285194,9.448746,12.972999,12.222901,12.218562,11.661553,6.779628,5.382216,9.438097,10.830541,7.528958
2026-07-17,17-26-47,two_teams_slower1,2026-07-17T17:26:47.779995+08:00,2026-07-17T17:26:55.253206+08:00,2026-07-17T17:30:20.470614+08:00,212.691,151,58,5.744952,3.870420,6.287680,6.719785,3.501596,4.740273,6.251547,5.425781,5.696816,8.503159,4.963569,8.492414
2026-07-17,17-31-24,two_teams_slower1,2026-07-17T17:31:24.518998+08:00,2026-07-17T17:31:26.641728+08:00,2026-07-17T17:36:34.567339+08:00,310.048,96,188,10.828293,7.269401,11.189246,12.919003,11.850398,7.360102,9.908002,8.856784,11.638099,17.196198,3.726378,3.410281
2026-07-17,17-46-31,two_teams_slower1,2026-07-17T17:46:31.942149+08:00,2026-07-17T17:48:01.949925+08:00,2026-07-17T17:53:02.041350+08:00,390.099,7,0,2.437824,1.307226,1.116016,1.892127,3.578153,3.500554,0.417185,0.425430,0.486195,0.421660,0.511675,0.332133
2026-07-17,17-53-55,two_teams_slower1,2026-07-17T17:53:55.499398+08:00,2026-07-17T17:55:25.530786+08:00,2026-07-17T18:00:25.605493+08:00,390.106,18,0,6.508109,5.115403,3.123784,2.604184,9.018402,10.186553,6.017394,4.424771,5.402724,7.428851,8.883307,8.345797
2026-07-17,18-02-46,two_teams_slower1,2026-07-17T18:02:46.217912+08:00,2026-07-17T18:04:16.226097+08:00,2026-07-17T18:09:16.329708+08:00,390.112,249,0,5.061749,9.112680,18.607441,18.844228,13.563545,4.828332,3.521300,2.334287,1.596113,4.129715,6.023042,9.832123
2026-07-17,18-12-07,two_teams_slower1,2026-07-17T18:12:07.553792+08:00,2026-07-17T18:12:24.080366+08:00,2026-07-17T18:17:24.200727+08:00,316.647,75,14,7.501242,6.136491,4.798210,5.192528,6.598250,14.179297,7.350742,6.876814,15.885869,12.629635,5.316248,12.414555
2026-07-17,18-18-28,two_teams_slower1,2026-07-17T18:18:28.168881+08:00,2026-07-17T18:19:58.179130+08:00,2026-07-17T18:25:27.317665+08:00,419.149,383,531,1.981875,2.595043,2.931682,2.658013,5.590843,9.506361,1.471776,3.092407,4.057382,2.388132,4.229784,11.774201
2026-07-17,18-26-40,two_teams_slower1,2026-07-17T18:26:40.470268+08:00,2026-07-17T18:27:11.373610+08:00,2026-07-17T18:32:32.732642+08:00,352.262,162,229,15.270436,9.888490,9.963140,13.513433,20.207865,16.367703,6.917572,7.234621,9.781794,25.700112,5.177090,4.842586
2026-07-17,18-36-15,two_teams_slower1,2026-07-17T18:36:15.645264+08:00,2026-07-17T18:37:45.670289+08:00,2026-07-17T18:42:45.748730+08:00,390.103,57,140,5.214810,9.808228,18.355980,19.186044,21.737462,20.278440,2.383342,12.198333,17.987052,17.125207,3.860091,3.698476
2026-07-17,18-43-49,two_teams_slower1,2026-07-17T18:43:49.442888+08:00,2026-07-17T18:43:56.052857+08:00,2026-07-17T18:48:56.146971+08:00,306.704,101,18,2.503827,2.811665,2.757998,5.808545,6.206696,8.643702,6.776550,6.055962,7.485374,9.798742,5.620037,8.299669
2026-07-18,11-22-35,two_teams_slower1,2026-07-18T11:22:35.583339+08:00,2026-07-18T11:24:05.582707+08:00,2026-07-18T11:29:05.653582+08:00,390.070,0,0,0.511085,0.370348,0.425552,0.399381,0.390397,0.299350,0.421662,0.435970,0.723894,0.423449,0.495378,0.321881
2026-07-18,11-31-47,two_teams_slower1,2026-07-18T11:31:47.251607+08:00,2026-07-18T11:31:58.783942+08:00,2026-07-18T11:36:58.937895+08:00,311.686,143,10,11.877251,11.743589,13.045980,24.782875,5.787732,9.680982,0.314123,0.325209,0.314733,0.311752,0.377567,0.246868
2026-07-18,11-38-19,two_teams_slower1,2026-07-18T11:38:19.244394+08:00,2026-07-18T11:38:26.138540+08:00,2026-07-18T11:43:26.301901+08:00,307.058,86,6,5.035930,9.656797,11.552482,14.304203,9.225717,8.797640,3.166861,0.374082,0.332164,0.327746,0.391593,0.239368
2026-07-18,11-46-21,two_teams_slower1,2026-07-18T11:46:21.468184+08:00,2026-07-18T11:46:23.511584+08:00,2026-07-18T11:51:23.645144+08:00,302.177,50,65,4.490517,7.886343,5.922449,8.856150,4.683308,3.607606,6.361697,5.771475,6.502311,13.914641,6.533227,16.859854
2026-07-18,11-57-14,two_teams_slower1,2026-07-18T11:57:14.508100+08:00,2026-07-18T11:58:44.517859+08:00,2026-07-18T12:03:44.644095+08:00,390.136,0,0,0.504718,0.384637,0.392988,0.416242,0.420277,0.291007,0.384610,0.448674,0.456441,0.437238,0.530654,0.339417
2026-07-18,12-13-37,two_teams_slower1,2026-07-18T12:13:37.358858+08:00,2026-07-18T12:13:42.206691+08:00,2026-07-18T12:18:42.322004+08:00,304.963,83,0,9.441233,10.026706,14.028994,15.416686,11.187558,5.048456,4.137440,1.725557,1.317701,4.381546,6.581968,4.690481
2026-07-18,12-30-46,two_teams_slower1,2026-07-18T12:30:46.864273+08:00,2026-07-18T12:30:48.240308+08:00,2026-07-18T12:35:48.312605+08:00,301.448,42,44,8.916849,3.794658,6.254252,6.085455,3.575281,3.360329,4.645882,3.347835,5.936490,9.328645,3.585803,3.414020
2026-07-18,12-36-46,two_teams_slower1,2026-07-18T12:36:46.778613+08:00,2026-07-18T12:36:50.308373+08:00,2026-07-18T12:41:50.403387+08:00,303.625,175,26,8.036480,9.843679,11.685576,21.755118,3.732031,3.426772,9.290440,14.045284,15.413089,4.828134,9.067306,15.177855
2026-07-18,12-42-52,two_teams_slower1,2026-07-18T12:42:52.896252+08:00,2026-07-18T12:42:53.088359+08:00,2026-07-18T12:47:53.181803+08:00,300.286,168,38,10.482892,9.589927,10.505901,31.906013,3.557876,3.385483,6.183597,8.626681,14.253797,30.915686,20.771842,3.455520
2026-07-18,12-49-01,two_teams_slower1,2026-07-18T12:49:01.180599+08:00,2026-07-18T12:49:06.074319+08:00,2026-07-18T12:54:06.188187+08:00,305.008,66,15,4.413110,7.332278,7.900093,7.075331,4.839804,5.990149,9.813230,7.902083,8.860235,20.808707,8.505014,11.979055
2026-07-18,12-55-07,two_teams_slower1,2026-07-18T12:55:07.524376+08:00,2026-07-18T12:55:09.552226+08:00,2026-07-18T13:00:09.652247+08:00,302.128,139,126,11.903140,8.549245,3.956068,19.399554,6.150500,9.067773,9.774695,9.894697,10.790823,15.634863,6.913873,4.939045
2026-07-18,13-01-07,two_teams_slower1,2026-07-18T13:01:07.155680+08:00,2026-07-18T13:02:37.163406+08:00,2026-07-18T13:07:37.343442+08:00,390.188,25,51,15.069450,7.851278,9.733399,10.832696,8.985554,12.012803,8.838123,11.557546,6.894136,18.039590,10.981512,7.806295
2026-07-18,13-10-51,two_teams_slower1,2026-07-18T13:10:51.679123+08:00,2026-07-18T13:12:21.686482+08:00,2026-07-18T13:17:21.816756+08:00,390.138,19,21,2.447692,4.348812,5.349655,10.493023,3.671805,3.468334,8.628858,7.691971,10.602596,11.043297,7.094551,7.575692
2026-07-18,13-18-22,two_teams_slower1,2026-07-18T13:18:22.868326+08:00,2026-07-18T13:19:25.363284+08:00,2026-07-18T13:24:25.456403+08:00,362.588,204,183,9.847108,12.426239,11.258742,26.442529,4.368714,11.590966,15.790823,11.508852,4.314491,30.170551,8.081946,3.724524
